,level_0,address,attributes,business_id,categories,city,cool,date,funny,hours,index,is_open,label,latitude,longitude,name,neighborhood,postal_code,review_count,review_id,stars,state,text,useful,user_id
375,375,606 N 4th Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",vjaHGc25CcyNPZTbjDa7Ww,"Lounges, Restaurants, Nightlife, American (New), Bars",Phoenix,0,2017-05-22,0,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",96.0,1,0,33.4550356,-112.0792846,The Vig Fillmore,,85003,591,-o0vc9A8qzlBoDfXJPBcUA,4.0,AZ,"Wow, walked in on a slow Sunday night. Sat at the bar for 8 minutes, there was nobody sitting near me, was totally ignored by the bartender. Got up and left. They would have easily made $50 from me. Worst service ever! I'll never go back.",0,ZzXCuibVEA7J1Dp5x9XA1Q
381,381,"50 W Jefferson St, Ste 200","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'very_loud', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",EV1jAj7NFNmNIqOnwZ4Acw,"Arts & Entertainment, Nightlife, Bars, Restaurants, American (New), Venues & Event Spaces, Music Venues, Event Planning & Services",Phoenix,1,2013-03-19,1,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '15:0-2:0', 'Sunday': '15:0-0:0'}",102.0,1,0,33.4474188275,-112.074008644,Copper Blues Rock Pub & Kitchen - Phoenix,,85003,498,BkNMW98ocPXDnzm3SkpJtw,3.5,AZ,"This place was so much fun!  The band was absolutely amazing.  The ONLY reason they didn't get a 5th star, was because I asked the hostess a few days beforehand if there was dancing, and she said ""yes, the band is awesome and they move the tables out so people can dance.""  The band WAS definitely amazing, but everyone kind of just stood there and my wife wanted to dance on her bday.  Other than that.... awesome!",4,q3AiAe-AcpDrNsdZf8nCvQ
384,384,50 W Jefferson St,"{'AgesAllowed': '21plus', 'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'GoodForDancing': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'loud', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",YmIYjZGnuZzqVPkFBF4Omw,"Bars, American (New), Dance Clubs, Restaurants, Nightlife",Phoenix,0,2013-03-19,0,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-0:0'}",105.0,1,0,33.4475173,-112.0742715,Gypsy Bar,,85003,121,s3AkOkFhe-nzEkR5N1V0JA,3.5,AZ,nice place.  They had a great guitar player that we listened to while having a drink for my wife's birthday.,1,q3AiAe-AcpDrNsdZf8nCvQ
385,385,13525 N Litchfield Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'very_loud', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",xIrFmRqK4TpwvaxlU926TQ,"Bowling, Arcades, Bars, Event Planning & Services, Arts & Entertainment, Active Life, Venues & Event Spaces, Restaurants, Lounges, American (New), Nightlife",Surprise,1,2013-06-24,0,"{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",106.0,1,0,33.6069269214,-112.355874562,Uptown Alley,,85379,218,ULkRg1RFnmkTPIsiiRIyuA,3.5,AZ,"pretty awesome place.  A lot to do and it's good for adults and kids.  My son, wife and I went to hang out with friends and had a blast.  Bowled the best game of my life!  130!! haha",1,q3AiAe-AcpDrNsdZf8nCvQ
393,393,1334 N Scottsdale Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'Corkage': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",7XTGtaKjANmZqp2QtN_iPA,"Nightlife, Bars, Pubs, British, Dive Bars, Restaurants",Scottsdale,1,2013-06-02,0,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",114.0,0,0,33.4633922818,-111.927003054,British Open English Pub & Grill,,85257,106,fyVtCd2QlFxtVdtEFnu8Xw,3.5,AZ,Pretty cool place.  A little hole in the wall bar.  Had a fun time with friends but we had to move tables because they were about to start trivia night.  Man those guys take that seriously.  It was packed with trivia people!!!,0,q3AiAe-AcpDrNsdZf8nCvQ
400,400,6525 W Happy Valley Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",kv42obrz682yqpNy0yxrUA,"Bagels, Restaurants, Food, Coffee & Tea, Breakfast & Brunch, Arts & Entertainment",Glendale,0,2012-12-26,0,"{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0', 'Saturday': '6:0-19:0', 'Sunday': '7:0-18:0'}",121.0,1,0,33.7111667,-112.2000892,Cabin Coffee Cafe,,85310,158,Pi4vTYGeS7HkfCRU0aJ8jA,4.5,AZ,"Great little atmosphere to work or meet with people.  I'm not a big coffee guy, so can't tell u if that's good or not.  But, I enjoyed it and the place just has a great feel to it!",0,q3AiAe-AcpDrNsdZf8nCvQ
416,416,2814 N 16th St,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Corkage': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'Open24Hours': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",eS29S_06lvsDW04wVrIVxg,"Restaurants, Mexican, Cafes, Sandwiches, Breakfast & Brunch",Phoenix,1,2008-05-04,0,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}",146.0,1,0,33.4790158,-112.047963,Barrio Café,,85006,1344,TX9FFKsImwxBTgeFD1wIKw,4.0,AZ,"I feel like part of the in-crowd whenever I dine at Barrio Cafe. This is good and bad: good, because I realize, as hordes of other people do, that this is some of the most innovative Mexican food in town; bad, because tonight I realized the in-crowd often is, in its lust for a good meal, downright rude. One set of patrons muscled its way to the front of the line as the restaurant geared up for its 5 p.m. Saturday opening. I mean, really, just get in line. Then, once we were dining, we noticed another set of patrons coming in the back door and just seating themselves at an empty table. The waitperson, to her credit, remained polite toward them. Sigh, I'm trying a week night next time ...",1,0wvlpzuR4mnZfMcoG8N31Q
417,417,4410 N 40th St,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",D3dAx-QW_uuClz4MambeHA,"Food, Bakeries, Coffee & Tea, Restaurants, Shopping, Flowers & Gifts, Grocery, Sandwiches, Breakfast & Brunch, Pizza, American (New)",Phoenix,2,2009-06-30,1,"{'Monday': '6:30-22:0', 'Tuesday': '6:30-22:0', 'Wednesday': '6:30-22:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '6:30-22:0', 'Sunday': '6:30-22:0'}",147.0,1,0,33.5023126257,-111.995752167,La Grande Orange,,85018,829,FLDfPPwifbeFf4WUueMrVQ,4.0,AZ,"I would agree that the food and pastries here are above average, but when I walk into a small, crowded, noisy place and don't know where to go for a simple beverage and no employee seems to notice my perplexity or to care, I come away feeling the place is pretentious, snobby, confusing and out of my league. Which is too bad, because it's right in my neighborhood. I sense that if you're a regular here, then probably you feel welcome and the employees chat you up all time. But not all of us can afford to be regulars here. This is at least the third time that La Grande Orange's uppity ambience has annoyed me, so I don't feel guilty about the poor review.",6,0wvlpzuR4mnZfMcoG8N31Q
425,425,28465 N Vistancia Blvd,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",YYWkJwfO1HApuHiW-8eq7Q,"Pizza, Restaurants, American (Traditional)",Peoria,0,2015-08-06,0,"{'Monday': '10:30-21:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '11:0-21:0'}",155.0,1,0,33.7412807704,-112.320821421,Stevie's Pizza,,85383,74,vGTnS8XNif-CALN1U-52sg,3.5,AZ,"Delivered wrong pizza.  When called, the guy on the phone didn't seem to care.

I can order from any of the thousand other delivery places.  Thanks, Stevie's",0,Ww7BLDwXeMC4Y07n-uaRVA
430,430,4757 E Greenway Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",OwZM33ZI8LZVknaLICWIhw,"Middle Eastern, Mediterranean, Restaurants, Persian/Iranian",Phoenix,0,2010-12-02,0,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",160.0,1,0,33.6244243,-111.9784424,ZK Grill,,85032,202,Me6szunYC7AXAhh88C7JHg,4.0,AZ,Zaytoon is dope! Love havin this in the area now.,0,GNg2UcS6fUBB9n7lZABpUQ
