,level_0,address,attributes,business_id,categories,city,cool,date,funny,hours,index,is_open,label,latitude,longitude,name,neighborhood,postal_code,review_count,review_id,stars,state,text,useful,user_id
305,305,16 Market Sq,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",w4u0y6NEPtV98SGG4wOKnQ,"Salad, Delis, Sandwiches, Restaurants",Pittsburgh,0,2012-06-29,0,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-19:0'}",26.0,1,0,40.4407459,-80.0017962,DiBella's Subs,Downtown,15222,77,XZ4TtMLDsMqpqAzWDqqWoA,4.0,PA,"Great subs, bottom line.

Fresh bread, a large variety of choices, hot or cold.

Yum, yum, yum.",0,djSJ6a9gsLSdj-7BoyNNQA
306,306,190 N Craig St,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",gpaJYV8IT-oT9wOt16BlSw,"Salad, Restaurants, Diners, Pizza",Pittsburgh,0,2012-06-21,0,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",27.0,0,0,40.4495607,-79.950504,Pizza Prima,Oakland,15213,21,7Z2LZNkD2q-xhhmxXjQIHQ,4.0,PA,"I had the Chicken White Pizza that has spinach too. Its the best white pizza that I have had in Oakland so far.

This place may seem like a little hole in the wall, but the cooks seem to be authentically Italian and make great pizza.",0,djSJ6a9gsLSdj-7BoyNNQA
308,308,"1250 E Apache Blvd, Ste 113","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'NoiseLevel': 'quiet', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False'}",UBv8heCQR0RPnUQG0zkXIQ,"Restaurants, Pakistani, Halal, Indian",Tempe,0,2016-09-23,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-23:0'}",29.0,0,0,33.4153283,-111.9182786,Biryani House,,85281,26,HkYqGb0Gplmmk-xlHTRBoA,3.5,AZ,The score should be negative. Its HORRIBLE. The have like 6-7 items in their buffet. No naans or salad. The items were either bland or stale. My friend had a potato curry which was completely stale without salt. The biriyani was okayish but bland. Would never recommend to anyone.,0,NhOc64RsrTT1Dls50yYW8g
309,309,3714 Forbes Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",XqNDr54eLDLRfZwo4l4dVA,"Restaurants, Breakfast & Brunch, Bagels, Sandwiches, Food",Pittsburgh,0,2015-09-22,0,"{'Monday': '5:30-18:0', 'Tuesday': '5:30-18:0', 'Wednesday': '5:30-18:0', 'Thursday': '5:30-18:0', 'Friday': '5:30-18:0', 'Saturday': '6:0-18:0', 'Sunday': '6:0-18:0'}",30.0,1,0,40.4412932,-79.9569755,Bruegger's Bagels,Oakland,15213,34,5um5SX-Lbgik5dwUGe2jFw,3.0,PA,"Of the several places to get bagels in Oakland, these bagels are the best. Really fresh and tasty and they taste homemade.

However, I wasn't crazy about their bagel and egg sandwiches.",0,eG6HneK9zLcuZpVuKcsCGQ
312,312,4323 W Cactus Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsCounterService': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",gZGsReG0VeX4uKViHTB9EQ,"Restaurants, Mexican",Glendale,0,2017-08-16,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",33.0,1,0,33.595287,-112.151762,Don Ruben's,,85304,271,51RHs_V_fjuistnuKxNpEg,4.5,AZ,Finally! After trying many Mexican restaurants all thru Phoenix & Scottsdale we found an authentic Mexican restaurant that was AMAZING! Fresh tortilla chip & salsa ready and waiting at the table when we sat down. Food was incredible! I ordered the combo with a beef tamale with red sauce & chicken enchilada. Both were full of meat from beginning to end & had so much flavor! Highly recommend this place,0,5ngpW5tf3ep680eG1HxHzA
313,313,6990 E Shea Blvd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",-bd4BQcl1ekgo7avaFngIw,"Breakfast & Brunch, Diners, Restaurants",Scottsdale,0,2017-06-28,0,"{'Monday': '6:30-15:0', 'Tuesday': '6:30-15:0', 'Wednesday': '6:30-15:0', 'Thursday': '6:30-15:0', 'Friday': '6:30-15:0', 'Saturday': '6:30-15:0', 'Sunday': '6:30-15:0'}",34.0,1,0,33.5825076235,-111.931219501,Eggstasy,,85254,610,P7kiSTiwzqm0_LbA71EOPg,3.5,AZ,"One of the best breakfast places I've been to! The menu had so many options, above & beyond your typical breakfast choices. Portions were HUGE and everything was delicious & so fresh! Will definitely be back & highly recommend!",0,5ngpW5tf3ep680eG1HxHzA
315,315,8501 N 27th Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",VyVIneSU7XAWgMBllI6LnQ,"Barbeque, Event Planning & Services, Restaurants, Caterers, American (New)",Phoenix,0,2017-07-08,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",36.0,1,0,33.5610848047,-112.115746955,Bobby Q,,85051,2267,F1UHGw4-6OYyvFFb-E4LMg,4.5,AZ,"DELICIOUS! forgot to take a before picture but as you can see it was amazing. We got 2 kinds of ribs, brisket & chicken and literally every single one fell straight off the bone! Sides were all good. Cornbread before & sugar donuts after. Will definitely be back.",0,5ngpW5tf3ep680eG1HxHzA
316,316,"9390 W Hanna Ln, Ste B-101","{'Alcohol': 'full_bar', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'paid'}",f-v1fvtnbdw_QQRsCnwH-g,"Pizza, Donuts, Breakfast & Brunch, Bakeries, Restaurants, Desserts, Food, Bagels, Coffee & Tea",Glendale,0,2017-11-18,0,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-22:0'}",37.0,1,0,33.5349973245,-112.260996776,Fractured Prune Doughnuts,,85305,217,alI_kRKyEHfdHibYGgtJbw,4.0,AZ,I have to write a review on the Fractured Prune. First off I love doughnuts second I used to work in a bakery. So I know a little about the almighty doughnut. I was there this past Thursday night at Westgate where I was having a nice dinner at Opah Life. I wanted a little desert so I went to this doughnut shop it seemed clean enough so I made my selections and took them home. Mistake should have eaten one there I would have ask for my money back. I took a bite out of each on to confirm what I thought they were the worst doughnuts I have ever had. Horrible not sure if the oils was rancid or not hot enough either way eat at your own risk.,0,Fc_nb6N6Sdurqb-rwsY1Bw
318,318,4301 E University Dr,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",Xg5qEQiB-7L6kGJ5F4K3bQ,"Barbeque, Restaurants",Phoenix,0,2015-12-08,0,"{'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-16:0'}",39.0,1,0,33.4218771341,-111.989344284,Little Miss BBQ,,85034,1746,QBZz9m3pL6r8Mvbdm2ZBYQ,5.0,AZ,"I was in Phoenix on business last week. My PHX based co-workers are frequent visitors and knowing I like BBQ, they took me to here. One word describes the food - amazing. I've had BBQ from a lot of places all over the country and the food here ranked at the top of the list for me. I had the two meat plate - brisket and pulled pork. Both were awesome. If you are in PHX and like BBQ, you have to come here. The line may be long, but it's truly worth the wait.",0,Me267nGzYOJAGNSbNR_e6A
322,322,4874 S Val Vista Dr,"{'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'True'}",YTbKmjGTdn4YzoJXTC1u7g,"Restaurants, Beer, Wine & Spirits, Cafes, Active Life, Food, Laser Tag, Arcades, Arts & Entertainment, Bowling",Gilbert,0,2016-03-16,0,"{'Monday': '15:0-21:30', 'Tuesday': '14:0-19:30', 'Wednesday': '14:0-19:30', 'Thursday': '12:0-21:30', 'Friday': '12:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:30'}",43.0,0,0,33.261881,-111.7572433,FlipSide Entertainment,,85298,131,7Tai8P6zdnhk7NgcXxM79w,3.0,AZ,"Nice place, games for younger kids, bar like feel for adults, missing the mark for teens; we tried hot dogs, burgers, sample platter, a little on the salty side, but otherwise OK.

Come early to avoid crowds/lines.",1,0pf5VuzE4_1pwj5NJHG5TQ
330,330,"4001 E Bell Rd, Ste 102","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",7m1Oa1VYV98UUuo_6i0EZg,"American (Traditional), Burgers, Mexican, Restaurants",Phoenix,0,2016-05-22,1,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",51.0,1,0,33.6399134922,-111.995703477,Paradise Valley Burger Company,,85032,1131,iJmz50_PKFNydHNK9uV86g,4.5,AZ,"Deeeeeeeeeeellllliiiissssshhhhhh!  More than a pleasant surprise, it's a super tasty delight. I expected yummy food and well, this was.....*sigh*.... ahhhhhhhhhhhh.

Regular fries were seasoned so well, burgers juicy, each item we tried had it's own flavor but blended really well together. Fresno chicken tacos....zing creeps up on you, paired with the sweetness of the carnival corn....more aaaahhhhhhs.

And the french toast fries.....OMG so good! Stop reading this and go there already (bring your friends and order different things so you can try it all).",0,0pf5VuzE4_1pwj5NJHG5TQ
331,331,1212 E Northern Ave,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",SVMR0kRmdd-bbSNTTECJBA,"Seafood, Chinese, Restaurants, Soup",Phoenix,0,2016-03-06,1,None,52.0,1,0,33.5530668,-112.0558575,Super Dragon,,85020,170,oyhOp2Eu7A9rsnmoV0VFgA,4.0,AZ,"Been coming here for years, always delicious food, served super fast, no matter how busy.

Service is excellent! Looking for real asian food? Head out to what my family calls, ""Super D.""

Pan fried noodles, salt and pepper pork chop are our faves.",0,0pf5VuzE4_1pwj5NJHG5TQ
332,332,2750 East Thomas Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'yes_free', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'Corkage': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",Szcr-yMxq76zRaSTUapAcw,"Restaurants, Mexican, Fast Food",Phoenix,0,2016-05-08,1,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",53.0,1,0,33.4805415,-112.0217643,Julioberto's,,85016,25,Uz82v126_1P-lyJOTnss3g,3.5,AZ,"Never been inside. Always a drive through experience. The place could use retouching of paint, etc. By place I mean what little I can see from the drive thru window ;)

Food? 4.  Super tasty. Picky eater son loves their chicken tacos.  Try the patron burrito. I have half for breakfast and half for linner (lunch/dinner). It's THAT big.",0,0pf5VuzE4_1pwj5NJHG5TQ
